Times,IR,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,1,SVM,SVM,0.9423076923076923,0.875,0.9080304129098489,0.8484848484848485,0.9264705882352942,0.9086538461538461,"[[49  3]
 [ 2 14]]"
1,1,WSVM,WSVM,0.9423076923076923,0.875,0.9080304129098489,0.8484848484848485,0.9264705882352942,0.9086538461538461,"[[49  3]
 [ 2 14]]"
1,1,own_class_center,lin_center_own,0.9615384615384616,0.875,0.9172492321316785,0.875,0.9411764705882353,0.9182692307692308,"[[50  2]
 [ 2 14]]"
1,1,own_class_center,exp,0.9615384615384616,0.875,0.9172492321316785,0.875,0.9411764705882353,0.9182692307692308,"[[50  2]
 [ 2 14]]"
1,1,estimated_hyper_lin,lin_center_own,0.9615384615384616,0.875,0.9172492321316785,0.875,0.9411764705882353,0.9182692307692308,"[[50  2]
 [ 2 14]]"
1,1,estimated_hyper_lin,exp,0.9615384615384616,0.875,0.9172492321316785,0.875,0.9411764705882353,0.9182692307692308,"[[50  2]
 [ 2 14]]"
1,1,actual_hyper_lin,lin_center_own,0.8846153846153846,0.875,0.879794556438298,0.7777777777777777,0.8823529411764706,0.8798076923076923,"[[46  6]
 [ 2 14]]"
1,1,actual_hyper_lin,exp,0.9423076923076923,0.875,0.9080304129098489,0.8484848484848485,0.9264705882352942,0.9086538461538461,"[[49  3]
 [ 2 14]]"
1,1,distance_center_own_opposite_tam,func_own_opp_new,0.9423076923076923,0.875,0.9080304129098489,0.8484848484848485,0.9264705882352942,0.9086538461538461,"[[49  3]
 [ 2 14]]"
1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9615384615384616,0.875,0.9172492321316785,0.875,0.9411764705882353,0.9182692307692308,"[[50  2]
 [ 2 14]]"
1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.75,1.0,0.8660254037844386,0.7111111111111111,0.8088235294117647,0.875,"[[39 13]
 [ 0 16]]"
1,1,own_class_center,lin_center_own,0.9423076923076923,0.875,0.9080304129098489,0.8484848484848485,0.9264705882352942,0.9086538461538461,"[[49  3]
 [ 2 14]]"
1,1,own_class_center,lin_center_own,0.9423076923076923,0.875,0.9080304129098489,0.8484848484848485,0.9264705882352942,0.9086538461538461,"[[49  3]
 [ 2 14]]"
1,1,own_class_center,lin_center_own,0.9423076923076923,0.875,0.9080304129098489,0.8484848484848485,0.9264705882352942,0.9086538461538461,"[[49  3]
 [ 2 14]]"
1,1,own_class_center,lin_center_own,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,own_class_center,lin_center_own,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,own_class_center,exp,0.9615384615384616,0.875,0.9172492321316785,0.875,0.9411764705882353,0.9182692307692308,"[[50  2]
 [ 2 14]]"
1,1,own_class_center,exp,0.9615384615384616,0.875,0.9172492321316785,0.875,0.9411764705882353,0.9182692307692308,"[[50  2]
 [ 2 14]]"
1,1,own_class_center,exp,0.9615384615384616,0.875,0.9172492321316785,0.875,0.9411764705882353,0.9182692307692308,"[[50  2]
 [ 2 14]]"
1,1,own_class_center,exp,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,own_class_center,exp,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,estimated_hyper_lin,lin_center_own,0.9423076923076923,0.875,0.9080304129098489,0.8484848484848485,0.9264705882352942,0.9086538461538461,"[[49  3]
 [ 2 14]]"
1,1,estimated_hyper_lin,lin_center_own,0.9423076923076923,0.875,0.9080304129098489,0.8484848484848485,0.9264705882352942,0.9086538461538461,"[[49  3]
 [ 2 14]]"
1,1,estimated_hyper_lin,lin_center_own,0.9230769230769231,0.875,0.8987170342729172,0.823529411764706,0.9117647058823529,0.8990384615384616,"[[48  4]
 [ 2 14]]"
1,1,estimated_hyper_lin,lin_center_own,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,estimated_hyper_lin,lin_center_own,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,estimated_hyper_lin,exp,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,estimated_hyper_lin,exp,0.9615384615384616,0.875,0.9172492321316785,0.875,0.9411764705882353,0.9182692307692308,"[[50  2]
 [ 2 14]]"
1,1,estimated_hyper_lin,exp,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,estimated_hyper_lin,exp,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,estimated_hyper_lin,exp,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,actual_hyper_lin,lin_center_own,0.9038461538461539,0.875,0.8893061253670664,0.7999999999999999,0.8970588235294118,0.889423076923077,"[[47  5]
 [ 2 14]]"
1,1,actual_hyper_lin,lin_center_own,0.8653846153846154,0.8125,0.8385254915624212,0.7222222222222223,0.8529411764705882,0.8389423076923077,"[[45  7]
 [ 3 13]]"
1,1,actual_hyper_lin,lin_center_own,0.8846153846153846,0.8125,0.8477912478906585,0.742857142857143,0.8676470588235294,0.8485576923076923,"[[46  6]
 [ 3 13]]"
1,1,actual_hyper_lin,lin_center_own,0.8846153846153846,0.8125,0.8477912478906585,0.742857142857143,0.8676470588235294,0.8485576923076923,"[[46  6]
 [ 3 13]]"
1,1,actual_hyper_lin,lin_center_own,0.8846153846153846,0.8125,0.8477912478906585,0.742857142857143,0.8676470588235294,0.8485576923076923,"[[46  6]
 [ 3 13]]"
1,1,actual_hyper_lin,exp,0.9230769230769231,0.875,0.8987170342729172,0.823529411764706,0.9117647058823529,0.8990384615384616,"[[48  4]
 [ 2 14]]"
1,1,actual_hyper_lin,exp,0.9230769230769231,0.875,0.8987170342729172,0.823529411764706,0.9117647058823529,0.8990384615384616,"[[48  4]
 [ 2 14]]"
