Time,Fold,T,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,1,5,actual_hyper_lin,lin_center_own,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,1,actual_hyper_lin,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,2,actual_hyper_lin,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,3,actual_hyper_lin,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,4,actual_hyper_lin,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,5,actual_hyper_lin,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,1,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,2,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,3,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,4,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,5,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,2,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,3,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8076923076923077,0.9375,0.8701790266729821,0.7317073170731707,0.8382352941176471,0.8725961538461539,"[[42 10]
 [ 1 15]]"
1,1,2,distance_center_own_opposite_tam,func_own_opp_new_v2,0.7884615384615384,0.9375,0.859757345015262,0.7142857142857143,0.8235294117647058,0.8629807692307692,"[[41 11]
 [ 1 15]]"
1,1,3,distance_center_own_opposite_tam,func_own_opp_new_v2,0.7884615384615384,0.875,0.8306045064613159,0.6829268292682927,0.8088235294117647,0.8317307692307692,"[[41 11]
 [ 2 14]]"
1,1,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8076923076923077,0.875,0.8406728074767075,0.7000000000000001,0.8235294117647058,0.8413461538461539,"[[42 10]
 [ 2 14]]"
1,1,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8461538461538461,0.875,0.8604560508152729,0.7368421052631579,0.8529411764705882,0.860576923076923,"[[44  8]
 [ 2 14]]"
1,2,1,SVM,SVM,0.9807692307692307,0.6666666666666666,0.8086075400626399,0.7692307692307692,0.9104477611940298,0.8237179487179486,"[[51  1]
 [ 5 10]]"
1,2,1,WSVM,WSVM,0.9615384615384616,0.6666666666666666,0.8006407690254357,0.7407407407407408,0.8955223880597015,0.814102564102564,"[[50  2]
 [ 5 10]]"
1,2,1,own_class_center,lin_center_own,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8474358974358974,"[[50  2]
 [ 4 11]]"
1,2,2,own_class_center,lin_center_own,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,3,own_class_center,lin_center_own,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,4,own_class_center,lin_center_own,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8474358974358974,"[[50  2]
 [ 4 11]]"
1,2,5,own_class_center,lin_center_own,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8474358974358974,"[[50  2]
 [ 4 11]]"
1,2,1,own_class_center,exp,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,2,own_class_center,exp,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,3,own_class_center,exp,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,4,own_class_center,exp,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,5,own_class_center,exp,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,1,estimated_hyper_lin,lin_center_own,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8474358974358974,"[[50  2]
 [ 4 11]]"
1,2,2,estimated_hyper_lin,lin_center_own,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,3,estimated_hyper_lin,lin_center_own,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,4,estimated_hyper_lin,lin_center_own,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,5,estimated_hyper_lin,lin_center_own,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,1,estimated_hyper_lin,exp,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8474358974358974,"[[50  2]
 [ 4 11]]"
1,2,2,estimated_hyper_lin,exp,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,3,estimated_hyper_lin,exp,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,4,estimated_hyper_lin,exp,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8474358974358974,"[[50  2]
 [ 4 11]]"
1,2,5,estimated_hyper_lin,exp,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8474358974358974,"[[50  2]
 [ 4 11]]"
1,2,1,actual_hyper_lin,lin_center_own,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,2,actual_hyper_lin,lin_center_own,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,3,actual_hyper_lin,lin_center_own,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,4,actual_hyper_lin,lin_center_own,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,5,actual_hyper_lin,lin_center_own,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,1,actual_hyper_lin,exp,0.9615384615384616,0.6666666666666666,0.8006407690254357,0.7407407407407408,0.8955223880597015,0.814102564102564,"[[50  2]
 [ 5 10]]"
1,2,2,actual_hyper_lin,exp,0.9615384615384616,0.6666666666666666,0.8006407690254357,0.7407407407407408,0.8955223880597015,0.814102564102564,"[[50  2]
 [ 5 10]]"
1,2,3,actual_hyper_lin,exp,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8474358974358974,"[[50  2]
 [ 4 11]]"
1,2,4,actual_hyper_lin,exp,0.9615384615384616,0.6666666666666666,0.8006407690254357,0.7407407407407408,0.8955223880597015,0.814102564102564,"[[50  2]
 [ 5 10]]"
1,2,5,actual_hyper_lin,exp,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8474358974358974,"[[50  2]
 [ 4 11]]"
1,2,1,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.6666666666666666,0.8006407690254357,0.7407407407407408,0.8955223880597015,0.814102564102564,"[[50  2]
 [ 5 10]]"
1,2,2,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.6666666666666666,0.8006407690254357,0.7407407407407408,0.8955223880597015,0.814102564102564,"[[50  2]
 [ 5 10]]"
1,2,3,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8474358974358974,"[[50  2]
 [ 4 11]]"
1,2,4,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8474358974358974,"[[50  2]
 [ 4 11]]"
1,2,5,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8474358974358974,"[[50  2]
 [ 4 11]]"
1,2,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9615384615384616,0.6666666666666666,0.8006407690254357,0.7407407407407408,0.8955223880597015,0.814102564102564,"[[50  2]
 [ 5 10]]"
1,2,2,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8474358974358974,"[[50  2]
 [ 4 11]]"
1,2,3,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9615384615384616,0.7333333333333333,0.8397191227596315,0.7857142857142856,0.9104477611940298,0.8474358974358974,"[[50  2]
 [ 4 11]]"
1,2,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9423076923076923,0.7333333333333333,0.8312795203934962,0.7586206896551724,0.8955223880597015,0.8378205128205128,"[[49  3]
 [ 4 11]]"
1,2,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8461538461538461,0.9333333333333333,0.8886751879869211,0.7567567567567568,0.8656716417910447,0.8897435897435897,"[[44  8]
 [ 1 14]]"
1,2,2,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8461538461538461,0.9333333333333333,0.8886751879869211,0.7567567567567568,0.8656716417910447,0.8897435897435897,"[[44  8]
 [ 1 14]]"
1,2,3,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8461538461538461,0.9333333333333333,0.8886751879869211,0.7567567567567568,0.8656716417910447,0.8897435897435897,"[[44  8]
 [ 1 14]]"
1,2,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8461538461538461,0.9333333333333333,0.8886751879869211,0.7567567567567568,0.8656716417910447,0.8897435897435897,"[[44  8]
 [ 1 14]]"
1,2,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8461538461538461,0.9333333333333333,0.8886751879869211,0.7567567567567568,0.8656716417910447,0.8897435897435897,"[[44  8]
 [ 1 14]]"
1,1,1,SVM,SVM,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,1,WSVM,WSVM,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,1,own_class_center,lin_center_own,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,2,own_class_center,lin_center_own,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,3,own_class_center,lin_center_own,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,4,own_class_center,lin_center_own,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,5,own_class_center,lin_center_own,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,1,own_class_center,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,2,own_class_center,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,3,own_class_center,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,4,own_class_center,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,5,own_class_center,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,1,estimated_hyper_lin,lin_center_own,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,2,estimated_hyper_lin,lin_center_own,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,3,estimated_hyper_lin,lin_center_own,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,4,estimated_hyper_lin,lin_center_own,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,5,estimated_hyper_lin,lin_center_own,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,1,estimated_hyper_lin,exp,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,2,estimated_hyper_lin,exp,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,3,estimated_hyper_lin,exp,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,4,estimated_hyper_lin,exp,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,5,estimated_hyper_lin,exp,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,1,actual_hyper_lin,lin_center_own,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,2,actual_hyper_lin,lin_center_own,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,3,actual_hyper_lin,lin_center_own,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,4,actual_hyper_lin,lin_center_own,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,5,actual_hyper_lin,lin_center_own,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,1,actual_hyper_lin,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,2,actual_hyper_lin,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,3,actual_hyper_lin,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,4,actual_hyper_lin,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,5,actual_hyper_lin,exp,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,1,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,2,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,3,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,4,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,5,distance_center_own_opposite_tam,func_own_opp_new,0.9615384615384616,0.8125,0.8838834764831844,0.8387096774193549,0.9264705882352942,0.8870192307692308,"[[50  2]
 [ 3 13]]"
1,1,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9423076923076923,0.8125,0.875,0.8125,0.9117647058823529,0.8774038461538461,"[[49  3]
 [ 3 13]]"
1,1,2,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,3,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,4,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,5,distance_center_own_opposite_tam,func_own_opp_new_v1,0.9230769230769231,0.8125,0.8660254037844386,0.787878787878788,0.8970588235294118,0.8677884615384616,"[[48  4]
 [ 3 13]]"
1,1,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8076923076923077,0.9375,0.8701790266729821,0.7317073170731707,0.8382352941176471,0.8725961538461539,"[[42 10]
 [ 1 15]]"
1,1,2,distance_center_own_opposite_tam,func_own_opp_new_v2,0.7884615384615384,0.9375,0.859757345015262,0.7142857142857143,0.8235294117647058,0.8629807692307692,"[[41 11]
 [ 1 15]]"
1,1,3,distance_center_own_opposite_tam,func_own_opp_new_v2,0.7884615384615384,0.875,0.8306045064613159,0.6829268292682927,0.8088235294117647,0.8317307692307692,"[[41 11]
 [ 2 14]]"
1,1,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8076923076923077,0.875,0.8406728074767075,0.7000000000000001,0.8235294117647058,0.8413461538461539,"[[42 10]
 [ 2 14]]"
1,1,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.8461538461538461,0.875,0.8604560508152729,0.7368421052631579,0.8529411764705882,0.860576923076923,"[[44  8]
 [ 2 14]]"
