id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1828799,1930690,0,0.378923182,0.071428571,50,0.071428571,0.5,0,-1
1828799,1934267,0,0.378923182,0.076923077,40,0.071428571,0.5,0,-1
1828805,1829853,0,2.790553133,0.416666667,66,0.833333333,1,0,-1
1828805,1832618,0,0.417032391,0.1,30,0.090909091,0.5,0,-1
1828805,1834719,0,0.417032391,0.1,30,0.090909091,0.5,0,-1
1828805,1856316,0,2.649474898,0.714285714,36,0.757575758,1,0,-1
1828805,1867547,0,0.417032391,0.1,30,0.090909091,0.5,0,-1
1828805,1867842,0,0.417032391,0.1,30,0.090909091,0.5,0,-1
1828805,1886276,0,2.649474898,0.714285714,36,0.757575758,1,0,-1
1828805,1886295,0,2.649474898,0.714285714,36,0.757575758,1,0,-1
1828805,1886519,0,2.649474898,0.714285714,36,0.757575758,1,0,-1
1828805,1886725,0,2.649474898,0.714285714,36,0.757575758,1,0,-1
1828805,1934509,0,0.417032391,0.1,30,0.090909091,0.5,0,-1
1828826,1848869,2,2.485339738,0.666666667,25,0.8,1,2,-1
1828826,1850023,0,2.485339738,0.666666667,25,0.8,1,0,-1
1828826,1895760,0,2.485339738,0.666666667,25,0.8,1,0,-1
1828826,1927532,0,2.485339738,0.666666667,25,0.8,1,0,-1
1828826,1936263,0,2.485339738,0.666666667,25,0.8,1,0,-1
1828864,1829208,0,0.455119613,0.071428571,50,0.111111111,0.5,0,-1
1828864,1829459,0,0.455119613,0.027777778,270,0.111111111,0.5,0,-1
1828864,1830435,0,0.417032391,0.0625,70,0.090909091,0.5,0,-1
1828864,1830728,0,0.72134752,0.083333333,160,0.125,0.5,0,-1
1828864,1831278,4,2.164042561,0.1875,90,0.75,1,4,-1
1828864,1833556,4,0.455119613,0.071428571,50,0.111111111,0.5,4,-1
1828864,1841319,4,1.897814654,0.272727273,40,0.611111111,1,4,-1
1828864,1845717,0,2.254601165,0.454545455,60,0.549242424,1,0,-1
1828864,1847613,0,1.897814654,0.272727273,40,0.611111111,1,0,-1
1828864,1853972,0,0.455119613,0.071428571,50,0.111111111,0.5,0,-1
1828864,1854319,0,0.455119613,0.071428571,50,0.111111111,0.5,0,-1
1828864,1862273,0,0.72134752,0.105263158,110,0.125,0.5,0,-1
1828864,1863421,0,2.452038031,0.238095238,160,0.653409091,1,0,-1
1828864,1863616,0,0.72134752,0.105263158,110,0.125,0.5,0,-1
1828864,1863653,0,0.72134752,0.105263158,110,0.125,0.5,0,-1
1828864,1867211,0,0.72134752,0.105263158,110,0.125,0.5,0,-1
1828864,1870427,0,1.897814654,0.272727273,40,0.611111111,1,0,-1
1828864,1874416,0,2.3956794,0.3125,110,0.625,1,0,-1
1828864,1883969,0,0.417032391,0.071428571,50,0.090909091,0.5,0,-1
1828864,1888132,0,2.254601165,0.454545455,60,0.549242424,1,0,-1
1828864,1889481,0,2.254601165,0.454545455,60,0.549242424,1,0,-1
1828864,1889572,0,0.72134752,0.105263158,110,0.125,0.5,0,-1
1828864,1890933,0,0.72134752,0.105263158,110,0.125,0.5,0,-1
1828864,1890957,0,0.72134752,0.105263158,110,0.125,0.5,0,-1
1828864,1890984,0,0.72134752,0.105263158,110,0.125,0.5,0,-1
1828864,1898534,0,0.417032391,0.071428571,50,0.090909091,0.5,0,-1
1828864,1898624,0,0.417032391,0.071428571,50,0.090909091,0.5,0,-1
1828864,1904488,0,2.452038031,0.238095238,160,0.653409091,1,0,-1
1828864,1906123,0,0.72134752,0.105263158,110,0.125,0.5,0,-1
1828864,1908148,0,0.417032391,0.071428571,50,0.090909091,0.5,0,-1
1828892,1834057,4,0.31465798,0.076923077,48,0.041666667,0.5,4,-1
1828892,1836664,2,0.352956124,0.0625,72,0.058823529,0.5,2,-1
1828892,1849225,10,3.072105839,0.777777778,64,0.725490196,1,10,-1
1828892,1855806,7,3.072105839,0.777777778,64,0.725490196,1,7,-1
1828892,1863326,4,0.31465798,0.055555556,88,0.041666667,0.5,4,-1
1828892,1866951,4,0.352956124,0.0625,72,0.058823529,0.5,4,-1
1828892,1867125,4,0.31465798,0.076923077,48,0.041666667,0.5,4,-1
1828892,1870792,4,0.31465798,0.043478261,128,0.041666667,0.5,4,-1
1828892,1877696,2,0.31465798,0.055555556,88,0.041666667,0.5,2,-1
1828892,1877745,4,0.31465798,0.055555556,88,0.041666667,0.5,4,-1
1828892,1878071,10,3.238346206,0.28,192,0.808823529,1,10,-1
1828892,1878279,4,0.31465798,0.055555556,88,0.041666667,0.5,4,-1
1828892,1878287,2,0.31465798,0.055555556,88,0.041666667,0.5,2,-1
1828892,1878295,0,0.31465798,0.055555556,88,0.041666667,0.5,0,-1
1828892,1878305,6,0.667614104,0.076923077,160,0.100490196,0.5,6,-1
1828892,1878788,0,0.31465798,0.055555556,88,0.041666667,0.5,0,-1
1828892,1878813,2,0.31465798,0.055555556,88,0.041666667,0.5,2,-1
1828892,1878972,4,0.31465798,0.055555556,88,0.041666667,0.5,4,-1
1828892,1880631,10,3.200048062,0.388888889,136,0.791666667,1,10,-1
1828892,1880634,4,0.352956124,0.0625,72,0.058823529,0.5,4,-1
1828892,1881168,2,0.352956124,0.0625,72,0.058823529,0.5,2,-1
1828892,1881200,0,0.352956124,0.0625,72,0.058823529,0.5,0,-1
1828892,1882040,0,0.352956124,0.0625,72,0.058823529,0.5,0,-1
1828892,1882062,2,0.352956124,0.0625,72,0.058823529,0.5,2,-1
1828892,1882086,4,0.352956124,0.0625,72,0.058823529,0.5,4,-1
1828892,1887911,7,3.072105839,0.777777778,64,0.725490196,1,7,-1
1828892,1888561,7,3.072105839,0.777777778,64,0.725490196,1,7,-1
1828892,1896816,0,3.072105839,0.777777778,64,0.725490196,1,0,-1
1828892,1905222,7,3.072105839,0.777777778,64,0.725490196,1,7,-1
