CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
0,3.263173494,0.6,16,1.166666667,1,0,1
0,1.631586747,0.4,12,0.583333333,1,0,1
0,1.442695041,0.333333333,4,0.5,1,0,1
0,2.444320395,0.2,221,0.64973262,1,0,1
0,6.401567661,0.888888889,289,1.34233965,1,0,1
7,2.485339738,0.666666667,25,0.8,1,7,1
7,2.485339738,0.666666667,25,0.8,1,7,1
12,3.572777511,0.473684211,180,0.738675958,1,12,1
20,6.749827053,0.736842105,270,1.765599035,1,20,1
10,2.92318318,0.263157895,108,0.893589744,1,10,1
9,2.655773966,0.4,98,0.634126984,1,9,1
3,0.768102683,0.222222222,28,0.15,0.5,3,1
9,2.700888947,0.285714286,140,0.655555556,1,9,1
9,2.600402666,0.545454545,70,0.605555556,1,9,1
0,2.520798805,0.75,49,0.562698413,1,0,1
2,1.312668831,0.5,9,0.416666667,1,2,1
3,2.216960928,0.666666667,25,0.658823529,1,3,1
2,1.442695041,0.333333333,4,0.5,1,2,1
0,0,0,9,0,1,0,1
0,1.820478453,0.5,9,0.666666667,1,0,1
0,1.820478453,0.5,9,0.666666667,1,0,1
6,3.191276422,0.277777778,102,1.024242424,1,6,1
3,0.975143018,0.111111111,51,0.257575758,1,3,1
11,7.197165128,0.555555556,187,2.366666667,1,11,1
5,3.723732236,0.277777778,102,1.190909091,1,5,1
0,0.558110627,0.055555556,34,0.166666667,1,0,1
5,2.217812887,0.222222222,85,0.657575758,1,5,1
8,3.083390054,0.222222222,182,0.857142857,1,8,1
9,2.444320395,0.2,221,0.64973262,1,9,1
6,2.649474898,0.3125,104,0.757575758,1,6,1
10,2.572262618,0.357142857,78,0.715909091,1,10,1
0,1.820478453,0.5,9,0.666666667,1,0,1
2,1.820478453,0.5,9,0.666666667,1,2,1
2,0.621334935,0.333333333,4,0.2,1,2,1
3,3.263173494,0.6,16,1.166666667,1,3,1
4,1.548222124,0.333333333,32,0.430555556,1,4,1
0,0.345976256,0.083333333,36,0.055555556,0.5,0,1
6,1.683144214,0.157894737,72,0.5,1,6,1
0,0.345976256,0.111111111,24,0.055555556,0.5,0,1
0,0.345976256,0.0625,72,0.055555556,0.5,0,1
7,4.156035894,0.368421053,144,1.291666667,1,7,1
0,0.345976256,0.076923077,48,0.055555556,0.5,0,1
0,1.820478453,0.5,9,0.666666667,1,0,1
2,1.820478453,0.5,9,0.666666667,1,2,1
15,5.024581907,0.846153846,144,1.234126984,1,15,1
11,5.024581907,0.846153846,144,1.234126984,1,11,1
15,5.024581907,0.846153846,144,1.234126984,1,15,1
15,5.024581907,0.846153846,144,1.234126984,1,15,1
0,2.485339738,0.666666667,25,0.8,1,0,1
15,9.729380196,0.571428571,1025,2.089091735,1,15,1
15,9.729380196,0.571428571,1025,2.089091735,1,15,1
10,3.869020413,0.238095238,451,0.763982684,1,10,1
0,0.691952513,0.044444444,246,0.111111111,0.5,0,1
12,5.368361632,0.357142857,656,0.918478261,1,12,1
0,4.08147478,0.285714286,533,0.658229264,1,0,1
10,3.869020413,0.238095238,451,0.763982684,1,10,1
11,3.869020413,0.238095238,451,0.763982684,1,11,1
0,3.869020413,0.238095238,451,0.763982684,1,0,1
10,3.869020413,0.238095238,451,0.763982684,1,10,1
10,3.869020413,0.238095238,451,0.763982684,1,10,1
10,3.869020413,0.238095238,451,0.763982684,1,10,1
12,7.479146418,0.476190476,861,1.414806021,1,12,1
10,3.869020413,0.238095238,451,0.763982684,1,10,1
0,4.125369769,0.255319149,738,0.679596786,1,0,1
0,4.125369769,0.255319149,738,0.679596786,1,0,1
0,4.08147478,0.285714286,533,0.658229264,1,0,1
5,4.08147478,0.285714286,533,0.658229264,1,5,1
0,5.27697038,0.882352941,256,0.880368505,1,0,1
0,5.27697038,0.882352941,256,0.880368505,1,0,1
0,5.318715151,0.625,368,0.899390244,1,0,1
0,5.27697038,0.882352941,256,0.880368505,1,0,1
0,5.27697038,0.882352941,256,0.880368505,1,0,1
0,5.27697038,0.882352941,256,0.880368505,1,0,1
0,5.27697038,0.882352941,256,0.880368505,1,0,1
9,3.908650337,0.818181818,100,0.9,1,9,1
11,4.143675476,0.578947368,216,0.777889186,1,11,1
12,4.499527521,0.428571429,396,0.842795001,1,12,1
2,1.442695041,0.333333333,4,0.5,1,2,1
4,3.287819686,0.4375,120,0.833333333,1,4,1
5,2.485339738,0.307692308,72,0.8,1,5,1
5,2.319124417,0.444444444,40,0.711111111,1,5,1
0,2.768324752,0.4,98,0.692857143,1,0,1
2,0.378923182,0.066666667,55,0.071428571,0.5,2,1
12,3.478910235,0.666666667,99,0.804761905,1,12,1
12,3.564760475,0.444444444,165,0.849206349,1,12,1
12,3.478910235,0.666666667,99,0.804761905,1,12,1
4,1.555412303,0.130434783,165,0.431818182,1,4,1
6,1.251097174,0.142857143,135,0.272727273,0.5,6,1
6,1.251097174,0.142857143,135,0.272727273,0.5,6,1
4,1.555412303,0.130434783,165,0.431818182,1,4,1
6,1.251097174,0.142857143,135,0.272727273,0.5,6,1
6,1.251097174,0.142857143,135,0.272727273,0.5,6,1
5,2.319124417,0.4,45,0.711111111,1,5,1
7,2.164042561,0.6,16,0.75,1,7,1
4,2.164042561,0.6,16,0.75,1,4,1
5,3.366288429,0.7,72,0.875,1,5,1
0,0,0,9,0,1,0,1
0,3.366288429,0.7,72,0.875,1,0,1
0,3.366288429,0.7,72,0.875,1,0,1
5,3.366288429,0.7,72,0.875,1,5,1
6,3.366288429,0.7,72,0.875,1,6,1
0,3.366288429,0.7,72,0.875,1,0,1
0,0,0,1,0,1,0,1
0,0.455119613,0.125,8,0.111111111,0.5,0,1
0,3.340509695,0.777777778,64,0.861111111,1,0,1
0,3.340509695,0.777777778,64,0.861111111,1,0,1
5,3.340509695,0.777777778,64,0.861111111,1,5,1
5,3.340509695,0.777777778,64,0.861111111,1,5,1
0,3.340509695,0.777777778,64,0.861111111,1,0,1
0,1.637383391,0.166666667,196,0.348351648,1,0,1
0,0.378923182,0.045454545,126,0.071428571,0.5,0,1
0,0.389871245,0.047619048,112,0.076923077,0.5,0,1
0,0.378923182,0.028571429,308,0.071428571,0.5,0,1
7,3.95226344,0.6,140,0.932875458,1,7,1
9,5.966362159,0.866666667,196,1.480927406,1,9,1
7,2.669570671,0.4,98,0.641666667,1,7,1
6,3.85539749,0.6,140,0.880927406,1,6,1
2,1.442695041,0.333333333,4,0.5,1,2,1
3,0.402429604,0.0625,30,0.083333333,1,3,1
0,16.80213215,0.482758621,3698,3.517630633,1,0,1
0,1.820478453,0.022988506,258,0.666666667,1,0,1
0,2.819359991,0.08045977,688,0.60910637,1,0,1
6,7.975446063,0.218390805,1720,1.795553794,1,6,1
0,2.819359991,0.08045977,688,0.60910637,1,0,1
3,1.820478453,0.5,9,0.666666667,1,3,1
4,2.633349591,0.75,49,0.621428571,1,4,1
0,2.768324752,0.4,98,0.692857143,1,0,1
3,2.633349591,0.75,49,0.621428571,1,3,1
8,3.302422473,0.411764706,143,0.840909091,1,8,1
8,3.238556518,0.5,104,0.806818182,1,8,1
8,3.211395371,0.583333333,88,0.792832168,1,8,1
18,5.885652409,0.882352941,256,1.189169164,1,18,1
0,2.166224012,0.5,54,0.50307422,1,0,1
3,2.166224012,0.5,54,0.50307422,1,3,1
4,3.303336388,0.28,207,0.842171717,1,4,1
2,0.318928989,0.055555556,90,0.043478261,0.5,2,1
2,0.318928989,0.083333333,36,0.043478261,0.5,2,1
0,0.318928989,0.090909091,27,0.043478261,0.5,0,1
3,2.806138375,0.3,133,0.710851648,1,3,1
5,2.649474898,0.25,114,0.757575758,1,5,1
5,2.649474898,0.25,114,0.757575758,1,5,1
5,2.649474898,0.25,114,0.757575758,1,5,1
2,2.485339738,0.181818182,105,0.8,1,2,1
24,9.687995237,0.923076923,625,2.073481979,1,24,1
14,3.827635454,0.384615385,275,0.748372928,1,14,1
0,0.691952513,0.068965517,150,0.111111111,0.5,0,1
3,0.269282508,0.025,400,0.024390244,0.5,3,1
0,4.040089821,0.461538462,325,0.642619508,1,0,1
10,3.827635454,0.384615385,275,0.748372928,1,10,1
10,3.827635454,0.384615385,275,0.748372928,1,10,1
0,3.827635454,0.384615385,275,0.748372928,1,0,1
10,3.827635454,0.384615385,275,0.748372928,1,10,1
14,3.827635454,0.384615385,275,0.748372928,1,14,1
10,3.827635454,0.384615385,275,0.748372928,1,10,1
10,3.827635454,0.384615385,275,0.748372928,1,10,1
0,4.08398481,0.387096774,450,0.66398703,1,0,1
0,4.08398481,0.387096774,450,0.66398703,1,0,1
0,4.040089821,0.461538462,325,0.642619508,1,0,1
9,4.040089821,0.461538462,325,0.642619508,1,9,1
4,2.790553133,0.714285714,36,0.833333333,1,4,1
0,2.485339738,0.666666667,25,0.8,1,0,1
2,0.328458739,0.066666667,48,0.047619048,0.5,2,1
9,3.788253928,0.375,252,0.838095238,1,9,1
2,2.164042561,0.6,16,0.75,1,2,1
5,2.233274177,0.363636364,50,0.666666667,1,5,1
0,0.700610883,0.181818182,42,0.120320856,0.5,0,1
0,0.700610883,0.133333333,70,0.120320856,0.5,0,1
8,2.953524108,0.171428571,238,0.787337662,1,8,1
5,2.100219087,0.666666667,25,0.594444444,1,5,1
5,2.319124417,0.307692308,60,0.711111111,1,5,1
5,2.266434408,0.4,45,0.683333333,1,5,1
5,2.100219087,0.666666667,25,0.594444444,1,5,1
3,0.857549218,0.25,25,0.194444444,0.5,3,1
4,1.531574161,0.090909091,63,0.533333333,1,4,1
2,0.328458739,0.038461538,170,0.047619048,0.5,2,1
11,3.756389051,0.409090909,210,0.821428571,1,11,1
2,0.328458739,0.052631579,100,0.047619048,0.5,2,1
2,0.328458739,0.052631579,100,0.047619048,0.5,2,1
11,3.650553307,0.818181818,100,0.769047619,1,11,1
5,2.485339738,0.666666667,25,0.8,1,5,1
2,0,0,1,0,1,2,1
11,3.366288429,0.28,192,0.875,1,11,1
0,2.020376021,0.108108108,408,0.553409091,1,0,1
0,2.012658384,0.111111111,384,0.54973262,1,0,1
0,4.690135626,0.4,264,1.192752101,1,0,1
0,0.713629884,0.045454545,528,0.121323529,0.5,0,1
0,2.636969921,0.24,168,0.619480519,1,0,1
2,1.442695041,0.333333333,4,0.5,1,2,1
7,3.219198282,0.194444444,390,0.8,1,7,1
7,4.599009485,0.387096774,390,0.884362348,1,7,1
0,4.599009485,0.387096774,390,0.884362348,1,0,1
6,1.820478453,0.2,27,0.666666667,1,6,1
6,1.820478453,0.2,27,0.666666667,1,6,1
8,2.555957959,0.5,54,0.712121212,1,8,1
5,2.555957959,0.5,54,0.712121212,1,5,1
0,2.555957959,0.5,54,0.712121212,1,0,1
6,2.812713595,0.1875,357,0.711904762,1,6,1
10,4.507658348,0.5,170,1.226190476,1,10,1
9,4.507658348,0.5,170,1.226190476,1,9,1
4,3.601692857,0.333333333,119,1.126190476,1,4,1
0,3.032355864,0.4375,132,0.696969697,1,0,-1
10,2.69592625,0.5,77,0.649350649,1,10,-1
0,4.559448104,0.833333333,121,1.117965368,1,0,-1
13,4.559448104,0.833333333,121,1.117965368,1,13,-1
8,4.559448104,0.833333333,121,1.117965368,1,8,-1
10,2.69592625,0.5,77,0.649350649,1,10,-1
7,2.953887121,0.583333333,88,0.65530303,1,7,-1
8,4.559448104,0.833333333,121,1.117965368,1,8,-1
0,0.804859209,0.142857143,55,0.166666667,0.5,0,-1
0,3.032355864,0.4375,132,0.696969697,1,0,-1
10,2.69592625,0.5,77,0.649350649,1,10,-1
5,2.953887121,0.583333333,88,0.65530303,1,5,-1
0,0.804859209,0.142857143,55,0.166666667,0.5,0,-1
0,0.804859209,0.142857143,55,0.166666667,0.5,0,-1
0,0.804859209,0.142857143,55,0.166666667,0.5,0,-1
4,2.485339738,0.666666667,25,0.8,1,4,-1
0,2.485339738,0.666666667,25,0.8,1,0,-1
5,2.485339738,0.666666667,25,0.8,1,5,-1
4,2.485339738,0.666666667,25,0.8,1,4,-1
4,2.485339738,0.666666667,25,0.8,1,4,-1
2,0.480898347,0.142857143,16,0.125,0.5,2,-1
0,0.480898347,0.142857143,16,0.125,0.5,0,-1
2,0.333808201,0.052631579,64,0.05,0.5,2,-1
2,0.480898347,0.142857143,16,0.125,0.5,2,-1
4,1.923593388,0.142857143,80,0.625,1,4,-1
4,1.776503242,0.333333333,32,0.55,1,4,-1
6,1.536054068,0.6,16,0.425,1,6,-1
6,1.536054068,0.6,16,0.425,1,6,-1
2,0.333808201,0.076923077,40,0.05,0.5,2,-1
3,0.333808201,0.076923077,40,0.05,0.5,3,-1
0,0.333808201,0.052631579,64,0.05,0.5,0,-1
0,0.333808201,0.052631579,64,0.05,0.5,0,-1
0,0.333808201,0.076923077,40,0.05,0.5,0,-1
0,0.333808201,0.052631579,64,0.05,0.5,0,-1
0,0.333808201,0.076923077,40,0.05,0.5,0,-1
0,0.333808201,0.052631579,64,0.05,0.5,0,-1
0,0.333808201,0.076923077,40,0.05,0.5,0,-1
0,0.333808201,0.076923077,40,0.05,0.5,0,-1
0,0.333808201,0.076923077,40,0.05,0.5,0,-1
0,0.480898347,0.142857143,16,0.125,0.5,0,-1
2,0.333808201,0.076923077,40,0.05,0.5,2,-1
0,0.333808201,0.076923077,40,0.05,0.5,0,-1
2,0.333808201,0.076923077,40,0.05,0.5,2,-1
0,0.333808201,0.076923077,40,0.05,0.5,0,-1
0,0.389871245,0.047619048,117,0.076923077,0.5,0,-1
9,3.575708538,0.8,81,0.854700855,1,9,-1
2,0.389871245,0.0625,72,0.076923077,0.5,2,-1
2,0.389871245,0.0625,72,0.076923077,0.5,2,-1
9,3.575708538,0.8,81,0.854700855,1,9,-1
9,3.575708538,0.8,81,0.854700855,1,9,-1
9,3.575708538,0.8,81,0.854700855,1,9,-1
9,3.575708538,0.8,81,0.854700855,1,9,-1
9,3.575708538,0.8,81,0.854700855,1,9,-1
9,3.640956907,0.571428571,117,0.888888889,1,9,-1
9,3.575708538,0.8,81,0.854700855,1,9,-1
9,3.575708538,0.8,81,0.854700855,1,9,-1
2,0.389871245,0.083333333,36,0.076923077,0.5,2,-1
0,0.72134752,0.2,8,0.25,1,0,-1
0,1.631586747,0.4,12,0.583333333,1,0,-1
2,0.480898347,0.125,18,0.125,0.5,2,-1
3,1.391137574,0.5,9,0.458333333,1,3,-1
3,1.820478453,0.222222222,24,0.666666667,1,3,-1
2,0.480898347,0.166666667,12,0.125,0.5,2,-1
2,0.480898347,0.166666667,12,0.125,0.5,2,-1
2,0.480898347,0.166666667,12,0.125,0.5,2,-1
2,0.480898347,0.333333333,3,0.125,0.5,2,-1
3,1.391137574,0.5,9,0.458333333,1,3,-1
4,2.164042561,0.428571429,24,0.75,1,4,-1
4,2.000805667,0.6,16,0.666666667,1,4,-1
