CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
10,2.959998134,0.333333333,160,0.662337662,1,10,1
0,2.634248093,0.285714286,140,0.621323529,1,0,1
5,2.634248093,0.285714286,140,0.621323529,1,5,1
3,2.000805667,0.428571429,24,0.666666667,1,3,1
4,1.442695041,0.142857143,12,0.5,1,4,1
5,2.622313751,0.714285714,36,0.743589744,1,5,1
5,2.790553133,0.357142857,78,0.833333333,1,5,1
0,2.622313751,0.714285714,36,0.743589744,1,0,1
5,2.622313751,0.714285714,36,0.743589744,1,5,1
3,2.164042561,0.6,16,0.75,1,3,1
0,2.164042561,0.6,16,0.75,1,0,1
3,2.164042561,0.6,16,0.75,1,3,1
4,2.164042561,0.6,16,0.75,1,4,1
24,8.121906192,0.913043478,484,1.593941147,1,24,1
0,0.679246544,0.068965517,198,0.105263158,0.5,0,1
0,0.679246544,0.068965517,198,0.105263158,0.5,0,1
7,2.953524108,0.545454545,70,0.787337662,1,7,1
7,2.953524108,0.545454545,70,0.787337662,1,7,1
7,3.050390059,0.4,110,0.839285714,1,7,1
0,3.188803157,0.466666667,112,0.787037037,1,0,1
5,2.790553133,0.357142857,78,0.833333333,1,5,1
0,2.622313751,0.714285714,36,0.743589744,1,0,1
5,2.622313751,0.714285714,36,0.743589744,1,5,1
0,2.790553133,0.357142857,78,0.833333333,1,0,1
7,2.790553133,0.357142857,78,0.833333333,1,7,1
0,2.164042561,0.6,16,0.75,1,0,1
3,1.820478453,0.5,9,0.666666667,1,3,1
0,2.790553133,0.714285714,36,0.833333333,1,0,1
2,2.790553133,0.714285714,36,0.833333333,1,2,1
9,3.48288688,0.8,81,0.805555556,1,9,1
9,3.535576889,0.615384615,108,0.833333333,1,9,1
12,4.954595694,0.285714286,243,1.583333333,1,12,1
3,0.851326873,0.111111111,51,0.190909091,1,3,1
5,2.164042561,0.6,16,0.75,1,5,1
0,2.120953975,0.16,120,0.620408163,1,0,1
1,0.31465798,0.090909091,35,0.041666667,0.5,1,1
4,2.485339738,0.4,45,0.8,1,4,1
0,2.485339738,0.4,45,0.8,1,0,1
0,2.485339738,0.4,45,0.8,1,0,1
1,0,0,1,0,1,1,1
