CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
2,0.352956124,0.0625,42,0.058823529,0.5,2,1
7,2.892172426,0.291666667,238,0.628802162,1,7,1
2,1.442695041,0.125,14,0.5,1,2,1
19,4.426725648,0.846153846,144,0.916666667,1,19,1
0,0.333808201,0.04,165,0.05,0.5,0,1
0,0.333808201,0.04,165,0.05,0.5,0,1
0,0.455119613,0.166666667,10,0.111111111,1,0,1
4,2.14017849,0.192307692,150,0.495833333,1,4,1
6,2.495262457,0.192307692,150,0.679166667,1,6,1
0,6.936232136,0.576923077,400,1.745833333,1,0,1
1,2.790553133,0.714285714,36,0.833333333,1,1,1
10,2.485339738,0.666666667,25,0.8,1,10,1
10,2.485339738,0.666666667,25,0.8,1,10,1
13,6.081562178,0.419354839,420,1.535714286,1,13,1
13,5.9966531,0.866666667,196,1.497619048,1,13,1
13,6.081562178,0.419354839,420,1.535714286,1,13,1
7,2.813439733,0.193548387,210,0.714285714,1,7,1
4,1.835595166,0.25,75,0.454700855,1,4,1
3,1.583529605,0.666666667,25,0.321367521,1,3,1
5,1.128409991,0.3,40,0.21025641,0.5,5,1
3,1.835595166,0.25,75,0.454700855,1,3,1
7,7.591258617,0.230769231,175,2.666666667,1,7,1
2,0.352956124,0.0625,72,0.058823529,0.5,2,1
0,4.50266123,0.764705882,224,0.738224451,1,0,1
0,0.267546386,0.018518519,574,0.023809524,0.5,0,1
0,0.601354587,0.105263158,98,0.073809524,0.5,0,1
0,4.484411809,0.866666667,196,0.72929588,1,0,1
0,4.552667523,0.5,350,0.760724451,1,0,1
0,4.595788604,0.302325581,588,0.776914927,1,0,1
0,4.510378866,0.722222222,238,0.741900922,1,0,1
0,4.484411809,0.866666667,196,0.72929588,1,0,1
0,4.484411809,0.866666667,196,0.72929588,1,0,1
2,0,0,21,0,1,2,1
3,1.36535884,0.090909091,63,0.444444444,1,3,1
6,4.845089778,0.363636364,189,1.492063492,1,6,1
3,2.835864108,0.139534884,390,0.726984127,1,3,1
0,2.711019722,0.111111111,364,0.9,1,0,1
3,2.965832596,0.222222222,182,0.793650794,1,3,1
0,2.468607969,0.148148148,130,0.771428571,1,0,1
5,3.352052614,0.148148148,130,1.2,1,5,1
0,2.965832596,0.222222222,182,0.793650794,1,0,1
4,2.965832596,0.222222222,182,0.793650794,1,4,1
3,3.764848338,0.142857143,572,1.2,1,3,1
2,0.267546386,0.017857143,656,0.023809524,0.5,2,1
3,0.601354587,0.095238095,112,0.073809524,0.5,3,1
6,4.50266123,0.764705882,224,0.738224451,1,6,1
0,4.570916945,0.464285714,400,0.769653022,1,0,1
7,6.056733066,0.348837209,672,1.285843499,1,7,1
0,4.528628288,0.65,272,0.750829493,1,0,1
6,4.50266123,0.764705882,224,0.738224451,1,6,1
0,4.50266123,0.764705882,224,0.738224451,1,0,1
23,12.35967715,0.941176471,1089,2.49702638,1,23,1
3,1.897814654,0.6,16,0.611111111,1,3,1
3,1.897814654,0.6,16,0.611111111,1,3,1
0,0,0,1,0,1,0,1
6,1.531574161,0.05,360,0.533333333,1,6,1
9,3.024731784,0.307692308,60,1.033333333,1,9,1
6,0.915349038,0.153846154,36,0.233333333,1,6,1
6,2.790553133,0.25,114,0.833333333,1,6,1
6,2.790553133,0.25,114,0.833333333,1,6,1
0,2.790553133,0.25,114,0.833333333,1,0,1
0,2.790553133,0.25,114,0.833333333,1,0,1
6,2.790553133,0.25,114,0.833333333,1,6,1
2,0.72134752,0.038461538,50,0.25,1,2,1
17,3.844920582,0.346153846,250,0.866666667,1,17,1
0,0.214003131,0.008333333,2400,0.009345794,0.5,0,1
3,2.485339738,0.666666667,25,0.8,1,3,1
5,2.485339738,0.666666667,25,0.8,1,5,1
11,3.32547682,0.4375,120,0.853571429,1,11,1
8,4.814775726,0.5625,150,1.378571429,1,8,1
8,4.814775726,0.5625,150,1.378571429,1,8,1
8,4.814775726,0.5625,150,1.378571429,1,8,1
10,2.811578477,0.375,105,0.710714286,1,10,1
9,4.081750262,0.833333333,121,0.865800866,1,9,1
2,0.621334935,0.166666667,10,0.2,1,2,1
2,0.345976256,0.017857143,792,0.055555556,0.5,2,1
2,0.345976256,0.025641026,231,0.055555556,0.5,2,1
13,12.88454754,0.742857143,918,3.45913433,1,13,1
6,2.529156743,0.171428571,238,0.56960904,1,6,1
8,3.704156725,0.228571429,306,0.934688405,1,8,1
6,2.529156743,0.171428571,238,0.56960904,1,6,1
4,5.073157545,0.818181818,100,1.516917293,1,4,1
6,2.509322159,0.214285714,189,0.561983768,1,6,1
8,3.684322141,0.285714286,243,0.927063133,1,8,1
6,2.509322159,0.214285714,189,0.561983768,1,6,1
5,2.083426101,0.333333333,63,0.585714286,1,5,1
5,2.083426101,0.333333333,63,0.585714286,1,5,1
5,2.083426101,0.333333333,63,0.585714286,1,5,1
5,2.163029962,0.266666667,90,0.628571429,1,5,1
8,3.180289374,0.75,49,0.903968254,1,8,1
6,3.180289374,0.75,49,0.903968254,1,6,1
7,2.104251233,0.307692308,70,0.596825397,1,7,1
3,1.820478453,0.125,45,0.666666667,1,3,1
12,5.873349072,0.857142857,169,1.546836497,1,12,1
15,5.873349072,0.857142857,169,1.546836497,1,15,1
2,1.442695041,0.333333333,4,0.5,1,2,1
0,2.485339738,0.19047619,100,0.8,1,0,1
2,2.485339738,0.19047619,100,0.8,1,2,1
0,2.485339738,0.19047619,100,0.8,1,0,1
11,3.806350982,0.347826087,198,0.986863711,1,11,1
12,3.366288429,0.368421053,144,0.875,1,12,1
2,2.132083964,0.210526316,90,0.611111111,1,2,1
3,1.835595166,0.25,75,0.454700855,1,3,1
8,3.035900442,0.4375,120,0.700407925,1,8,1
12,7.540369454,0.875,225,2.141876179,1,12,1
3,1.631586747,0.166666667,33,0.583333333,1,3,1
0,1.327271618,0.4,12,0.424242424,1,0,1
2,0,0,5,0,1,2,1
0,3.083390054,0.5,77,0.857142857,1,0,1
0,2.986524103,0.75,49,0.805194805,1,0,1
8,3.455275072,0.421052632,180,0.80509768,1,8,1
4,0.267546386,0.029411765,300,0.023809524,0.5,4,1
6,1.657675748,0.25,75,0.372161172,1,6,1
8,2.666736988,0.357142857,78,0.766666667,1,8,1
8,2.622313751,0.454545455,60,0.743589744,1,8,1
14,6.199116817,0.178571429,605,1.966666667,1,14,1
0,0.870877449,0.166666667,33,0.218181818,1,0,1
4,0.249542515,0.090909091,11,0.018181818,0.5,4,1
4,1.820478453,0.095238095,120,0.666666667,1,4,1
0,1.391137574,0.125,45,0.458333333,1,0,1
4,1.391137574,0.125,45,0.458333333,1,4,1
5,1.873112999,0.25,75,0.483916084,1,5,1
5,1.873112999,0.25,75,0.483916084,1,5,1
1,5.687269286,0.875,225,1.230042017,1,1,1
0,0,0,1,0,1,0,1
6,3.003786194,0.074074074,560,0.814285714,1,6,1
4,2.148937192,0.096774194,289,0.714285714,1,4,1
4,2.68756212,0.263157895,140,0.777777778,1,4,1
0,2.563745975,0.333333333,84,0.711111111,1,0,1
11,4.499303274,0.533333333,126,1.343589744,1,11,1
10,3.489250369,0.380952381,180,0.814814815,1,10,1
13,4.185248452,0.27027027,540,0.940377723,1,13,1
6,0.592708141,0.095238095,60,0.071862348,0.5,6,1
0,3.489250369,0.380952381,180,0.814814815,1,0,1
6,1.820478453,0.125,45,0.666666667,1,6,1
6,2.146439457,0.125,275,0.61978022,1,6,1
5,3.76904072,0.5,77,1.201190476,1,5,1
5,2.164042561,0.6,16,0.75,1,5,1
0,2.541825974,0.130434783,88,0.916666667,1,0,1
0,2.541825974,0.130434783,88,0.916666667,1,0,1
0,2.038251242,0.173913043,110,0.561111111,1,0,1
3,3.054233133,0.173913043,110,1.045454545,1,3,1
11,2.986524103,0.5,77,0.805194805,1,11,1
11,2.889658152,0.75,49,0.753246753,1,11,1
11,2.986524103,0.5,77,0.805194805,1,11,1
6,0.834064783,0.2,35,0.181818182,0.5,6,1
0,0.434294482,0.055555556,70,0.1,0.5,0,1
5,2.485339738,0.2,140,0.8,1,5,1
5,2.298299286,0.266666667,70,0.7,1,5,1
0,0,0,1,0,1,0,1
7,2.68756212,0.227272727,162,0.777777778,1,7,1
1,1.442695041,0.090909091,20,0.5,1,1,1
8,2.164042561,0.25,44,0.75,1,8,1
8,2.164042561,0.25,44,0.75,1,8,1
5,2.430987543,0.384615385,72,0.64354067,1,5,1
5,2.430987543,0.384615385,72,0.64354067,1,5,1
7,2.622313751,0.714285714,36,0.743589744,1,7,1
4,2.485339738,0.363636364,50,0.8,1,4,1
0,4.598514213,0.818181818,100,1.271428571,1,0,1
6,4.598514213,0.818181818,100,1.271428571,1,6,1
0,4.598514213,0.818181818,100,1.271428571,1,0,1
0,4.598514213,0.818181818,100,1.271428571,1,0,1
2,4.598514213,0.818181818,100,1.271428571,1,2,1
0,4.598514213,0.818181818,100,1.271428571,1,0,1
16,4.603572498,0.565217391,308,0.777357939,1,16,1
16,4.603572498,0.565217391,308,0.777357939,1,16,1
9,4.548164769,0.866666667,196,0.751383913,1,9,1
6,2.880159179,0.3,165,0.754285714,1,6,1
3,1.442695041,0.086956522,84,0.5,1,3,1
6,1.960045486,0.6,16,0.630952381,1,6,1
6,2.485339738,0.266666667,70,0.8,1,6,1
0,1.424137569,0.2,27,0.476190476,1,0,1
7,2.656347343,0.088235294,132,0.87037037,1,7,1
9,4.281449168,0.195652174,726,1.113822751,1,9,1
4,1.442695041,0.029411765,66,0.5,1,4,1
8,2.666736988,0.147058824,198,0.766666667,1,8,1
6,2.187520257,0.117647059,165,0.645454545,1,6,1
0,2.187520257,0.117647059,165,0.645454545,1,0,1
4,2.187520257,0.117647059,165,0.645454545,1,4,1
3,0.323515453,0.025641026,231,0.045454545,0.5,3,1
2,0.323515453,0.025641026,231,0.045454545,0.5,2,1
6,3.003786194,0.75,49,0.814285714,1,6,1
5,2.162144451,0.666666667,25,0.624242424,1,5,1
0,1.442695041,0.2,8,0.5,1,0,1
6,0.868588964,0.166666667,33,0.2,1,6,1
4,0.910239227,0.166666667,10,0.333333333,1,4,1
0,3.367938956,0.8,81,0.753703704,1,0,1
0,4.677210547,0.357142857,360,1.186188811,1,0,1
0,4.704091072,0.294117647,468,1.197727273,1,0,1
0,0.974544078,0.130434783,144,0.138461538,0.5,0,1
0,4.677210547,0.357142857,360,1.186188811,1,0,1
0,1.64872752,0.090909091,308,0.483333333,1,0,1
0,1.6029736,0.115384615,210,0.462121212,1,0,1
0,2.111258833,0.148148148,238,0.6,1,0,1
5,1.631586747,0.5,9,0.583333333,1,5,1
5,1.631586747,0.5,9,0.583333333,1,5,1
0,4.5393553,0.228571429,306,1.338095238,1,0,1
2,3.398710532,0.2,272,0.900845865,1,2,1
0,1.820478453,0.048780488,306,0.666666667,1,0,1
