CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
22,8.140696479,0.875,225,2.474242424,1,22,1
7,2.028971634,0.25,75,0.557575758,1,7,1
12,3.190793499,0.4375,120,0.782575758,1,12,1
12,3.190793499,0.4375,120,0.782575758,1,12,1
11,5.118664259,0.625,165,1.416666667,1,11,1
10,2.485339738,0.666666667,25,0.8,1,10,1
10,2.485339738,0.666666667,25,0.8,1,10,1
10,2.485339738,0.666666667,25,0.8,1,10,1
10,2.485339738,0.666666667,25,0.8,1,10,1
17,4.678454943,0.857142857,169,0.923076923,1,17,1
3,1.424137569,0.25,21,0.476190476,1,3,1
6,4.305818191,0.75,49,1.466666667,1,6,1
4,2.377903146,0.5,35,0.742857143,1,4,1
0,2.377903146,0.5,35,0.742857143,1,0,1
4,2.377903146,0.5,35,0.742857143,1,4,1
10,3.083390054,0.75,49,0.857142857,1,10,1
10,3.083390054,0.75,49,0.857142857,1,10,1
10,3.083390054,0.75,49,0.857142857,1,10,1
5,2.485339738,0.666666667,25,0.8,1,5,1
7,2.485339738,0.666666667,25,0.8,1,7,1
7,2.485339738,0.666666667,25,0.8,1,7,1
2,0.303413076,0.125,20,0.037037037,0.5,2,1
3,1.108272284,0.6,16,0.203703704,1,3,1
3,1.526206729,0.107142857,108,0.416666667,1,3,1
2,1.531574161,0.25,21,0.533333333,1,2,1
4,3.352052614,0.5,35,1.2,1,4,1
0,1.820478453,0.5,9,0.666666667,1,0,1
2,1.820478453,0.5,9,0.666666667,1,2,1
3,1.820478453,0.166666667,48,0.666666667,1,3,1
3,1.391137574,0.285714286,18,0.458333333,1,3,1
3,1.391137574,0.285714286,18,0.458333333,1,3,1
3,1.820478453,0.285714286,18,0.666666667,1,3,1
1,0.31465798,0.090909091,35,0.041666667,0.5,1,1
0,3.083390054,0.24,168,0.857142857,1,0,1
5,2.884149692,0.75,49,0.755952381,1,5,1
15,8.172463225,0.525,858,1.613754666,1,15,1
15,8.172463225,0.525,858,1.613754666,1,15,1
0,0.679246544,0.043478261,351,0.105263158,0.5,0,1
0,0.679246544,0.043478261,351,0.105263158,0.5,0,1
11,4.545743359,0.3,507,0.86013986,1,11,1
4,0.303413076,0.125,20,0.037037037,0.5,4,1
4,2.319124417,0.142857143,135,0.711111111,1,4,1
5,1.526206729,0.107142857,108,0.416666667,1,5,1
2,1.270912987,0.058823529,320,0.395833333,1,2,1
0,3.640956907,0.8,81,0.888888889,1,0,1
0,3.640956907,0.8,81,0.888888889,1,0,1
3,2.485339738,0.666666667,25,0.8,1,3,1
5,2.485339738,0.666666667,25,0.8,1,5,1
0,2.485339738,0.666666667,25,0.8,1,0,1
4,0.269282508,0.045454545,112,0.024390244,0.5,4,1
0,6.278621161,0.392857143,324,1.897619048,1,0,1
11,6.278621161,0.392857143,324,1.897619048,1,11,1
0,2.047529078,0.142857143,135,0.566666667,1,0,1
8,3.835029615,0.321428571,270,0.8625,1,8,1
9,3.575708538,0.571428571,117,0.854700855,1,9,1
16,3.575708538,0.571428571,117,0.854700855,1,16,1
0,0,0,1,0,1,0,1
2,0.378923182,0.076923077,45,0.071428571,0.5,2,1
6,2.211687825,0.266666667,70,0.653968254,1,6,1
16,3.366288429,0.4375,120,0.875,1,16,1
16,3.366288429,0.4375,120,0.875,1,16,1
16,3.366288429,0.4375,120,0.875,1,16,1
16,3.366288429,0.4375,120,0.875,1,16,1
16,3.366288429,0.4375,120,0.875,1,16,1
16,3.366288429,0.4375,120,0.875,1,16,1
16,3.366288429,0.4375,120,0.875,1,16,1
16,3.366288429,0.4375,120,0.875,1,16,1
6,2.634872111,0.454545455,60,0.75,1,6,1
0,6.179604632,0.846153846,144,1.851322751,1,0,1
0,1.948512549,0.307692308,60,0.52037037,1,0,1
0,0.303413076,0.047619048,120,0.037037037,0.5,0,1
7,2.953524108,0.545454545,70,0.787337662,1,7,1
9,2.873920247,0.75,49,0.744480519,1,9,1
9,2.873920247,0.75,49,0.744480519,1,9,1
7,2.970786198,0.5,77,0.796428571,1,7,1
0,1.948512549,0.307692308,60,0.52037037,1,0,1
4,0.303413076,0.047619048,120,0.037037037,0.5,4,1
6,2.295666814,0.571428571,30,0.7,1,6,1
5,3.080238643,0.714285714,36,0.983333333,1,5,1
5,3.080238643,0.714285714,36,0.983333333,1,5,1
5,3.080238643,0.714285714,36,0.983333333,1,5,1
4,2.485339738,0.333333333,55,0.8,1,4,1
5,2.790553133,0.416666667,66,0.833333333,1,5,1
0,3.366288429,0.14,392,0.875,1,0,1
2,3.366288429,0.14,392,0.875,1,2,1
0,3.366288429,0.14,392,0.875,1,0,1
0,3.366288429,0.14,392,0.875,1,0,1
0,3.366288429,0.14,392,0.875,1,0,1
0,3.366288429,0.14,392,0.875,1,0,1
7,2.485339738,0.666666667,25,0.8,1,7,1
5,2.485339738,0.666666667,25,0.8,1,5,1
0,5.831196553,0.619047619,280,1.408661192,1,0,1
7,2.959998134,0.333333333,160,0.662337662,1,7,1
0,2.666736988,0.238095238,120,0.766666667,1,0,1
6,3.212222703,0.233333333,340,0.796266234,1,6,1
5,2.787472675,0.2,320,0.701680672,1,5,1
10,2.959998134,0.333333333,160,0.662337662,1,10,1
0,2.634248093,0.285714286,140,0.621323529,1,0,1
5,2.634248093,0.285714286,140,0.621323529,1,5,1
3,2.000805667,0.428571429,24,0.666666667,1,3,1
0,1.820478453,0.5,9,0.666666667,1,0,-1
2,1.820478453,0.5,9,0.666666667,1,2,-1
3,1.820478453,0.5,9,0.666666667,1,3,-1
2,1.442695041,0.333333333,4,0.5,1,2,-1
0,1.442695041,0.333333333,4,0.5,1,0,-1
0,2.885390082,0.4,12,1,1,0,-1
0,0.910239227,0.2,8,0.333333333,1,0,-1
1,0,0,4,0,1,1,-1
0,0.910239227,0.2,8,0.333333333,1,0,-1
4,2.636128574,0.714285714,36,0.75,1,4,-1
0,2.636128574,0.714285714,36,0.75,1,0,-1
4,2.713340853,0.555555556,48,0.791666667,1,4,-1
0,2.636128574,0.714285714,36,0.75,1,0,-1
4,2.713340853,0.555555556,48,0.791666667,1,4,-1
4,2.636128574,0.714285714,36,0.75,1,4,-1
3,0.961796694,0.285714286,18,0.25,0.5,3,-1
3,0.961796694,0.285714286,18,0.25,0.5,3,-1
0,0.910239227,0.2,8,0.333333333,0.5,0,-1
0,1.820478453,0.4,12,0.666666667,1,0,-1
2,0,0,12,0,1,2,-1
0,0.910239227,0.2,8,0.333333333,0.5,0,-1
0,1.820478453,0.4,12,0.666666667,1,0,-1
0,1.820478453,0.4,12,0.666666667,1,0,-1
0,2.164042561,0.375,28,0.75,1,0,-1
1,1.956593383,0.6,16,0.642857143,1,1,-1
0,1.956593383,0.6,16,0.642857143,1,0,-1
0,1.956593383,0.6,16,0.642857143,1,0,-1
0,0.513898342,0.125,20,0.142857143,0.5,0,-1
0,0.513898342,0.166666667,12,0.142857143,0.5,0,-1
0,0.513898342,0.166666667,12,0.142857143,0.5,0,-1
5,2.028971634,0.25,75,0.557575758,1,5,-1
8,1.711951828,0.1875,60,0.516666667,1,8,-1
8,2.722203641,0.25,75,0.9,1,8,-1
8,1.711951828,0.1875,60,0.516666667,1,8,-1
8,3.190793499,0.4375,120,0.782575758,1,8,-1
12,3.190793499,0.4375,120,0.782575758,1,12,-1
8,3.190793499,0.4375,120,0.782575758,1,8,-1
5,2.028971634,0.25,75,0.557575758,1,5,-1
0,0.990604308,0.125,45,0.266666667,1,0,-1
8,3.190793499,0.4375,120,0.782575758,1,8,-1
4,1.442695041,0.333333333,4,0.5,1,4,-1
4,1.442695041,0.333333333,4,0.5,1,4,-1
7,3.640956907,0.8,81,0.888888889,1,7,-1
8,3.640956907,0.8,81,0.888888889,1,8,-1
7,3.640956907,0.8,81,0.888888889,1,7,-1
7,3.640956907,0.8,81,0.888888889,1,7,-1
0,3.640956907,0.8,81,0.888888889,1,0,-1
7,3.640956907,0.8,81,0.888888889,1,7,-1
0,3.640956907,0.8,81,0.888888889,1,0,-1
7,3.640956907,0.8,81,0.888888889,1,7,-1
7,3.640956907,0.8,81,0.888888889,1,7,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,1.788671297,0.6,16,0.555555556,1,0,-1
0,1.788671297,0.6,16,0.555555556,1,0,-1
1,2.164042561,0.157894737,72,0.75,1,1,-1
0,1.788671297,0.6,16,0.555555556,1,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
0,0.345976256,0.058823529,56,0.055555556,0.5,0,-1
5,1.820478453,0.5,9,0.666666667,1,5,-1
5,1.820478453,0.5,9,0.666666667,1,5,-1
3,1.820478453,0.5,9,0.666666667,1,3,-1
3,1.820478453,0.5,9,0.666666667,1,3,-1
3,1.820478453,0.5,9,0.666666667,1,3,-1
3,1.820478453,0.5,9,0.666666667,1,3,-1
10,2.485339738,0.666666667,25,0.8,1,10,-1
17,4.678454943,0.857142857,169,0.923076923,1,17,-1
12,4.678454943,0.857142857,169,0.923076923,1,12,-1
12,4.678454943,0.857142857,169,0.923076923,1,12,-1
0,4.678454943,0.857142857,169,0.923076923,1,0,-1
12,4.678454943,0.857142857,169,0.923076923,1,12,-1
12,4.678454943,0.857142857,169,0.923076923,1,12,-1
12,4.678454943,0.857142857,169,0.923076923,1,12,-1
12,4.678454943,0.857142857,169,0.923076923,1,12,-1
12,4.678454943,0.857142857,169,0.923076923,1,12,-1
17,4.678454943,0.857142857,169,0.923076923,1,17,-1
17,4.678454943,0.857142857,169,0.923076923,1,17,-1
17,4.678454943,0.857142857,169,0.923076923,1,17,-1
7,2.99161133,0.75,49,0.807539683,1,7,-1
7,3.024611325,0.666666667,56,0.825396825,1,7,-1
7,2.99161133,0.75,49,0.807539683,1,7,-1
7,2.99161133,0.75,49,0.807539683,1,7,-1
7,3.050390059,0.6,63,0.839285714,1,7,-1
7,2.99161133,0.75,49,0.807539683,1,7,-1
7,2.99161133,0.75,49,0.807539683,1,7,-1
0,0.455119613,0.058823529,77,0.111111111,0.5,0,-1
0,0.480898347,0.142857143,7,0.125,0.5,0,-1
0,0.455119613,0.125,14,0.111111111,0.5,0,-1
4,1.820478453,0.333333333,15,0.666666667,1,4,-1
3,1.531574161,0.5,9,0.533333333,1,3,-1
3,1.531574161,0.5,9,0.533333333,1,3,-1
0,0.621334935,0.25,6,0.2,0.5,0,-1
0,0.621334935,0.25,6,0.2,0.5,0,-1
2,0.378923182,0.076923077,45,0.071428571,0.5,2,-1
2,0.378923182,0.058823529,81,0.071428571,0.5,2,-1
7,3.499512107,0.8,81,0.815018315,1,7,-1
7,3.499512107,0.8,81,0.815018315,1,7,-1
2,0.378923182,0.076923077,45,0.071428571,0.5,2,-1
7,3.575708538,0.533333333,126,0.854700855,1,7,-1
2,0.378923182,0.066666667,63,0.071428571,0.5,2,-1
2,0.389871245,0.083333333,36,0.076923077,0.5,2,-1
7,3.564760475,0.571428571,117,0.849206349,1,7,-1
2,0.378923182,0.076923077,45,0.071428571,0.5,2,-1
2,0.389871245,0.083333333,36,0.076923077,0.5,2,-1
2,0.389871245,0.083333333,36,0.076923077,0.5,2,-1
2,0.389871245,0.083333333,36,0.076923077,0.5,2,-1
0,3.499512107,0.8,81,0.815018315,1,0,-1
0,3.499512107,0.8,81,0.815018315,1,0,-1
7,3.499512107,0.8,81,0.815018315,1,7,-1
7,3.499512107,0.8,81,0.815018315,1,7,-1
7,3.499512107,0.8,81,0.815018315,1,7,-1
0,4.759778176,0.325,546,0.850649351,1,0,-1
0,0.27295842,0.028571429,308,0.025641026,0.5,0,-1
0,4.709221144,0.565217391,308,0.830835831,1,0,-1
0,4.653813415,0.866666667,196,0.804861805,1,0,-1
8,4.653813415,0.866666667,196,0.804861805,1,8,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.028571429,308,0.025641026,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,4.653813415,0.866666667,196,0.804861805,1,0,-1
0,0.27295842,0.041666667,154,0.025641026,0.5,0,-1
0,0.27295842,0.037037037,196,0.025641026,0.5,0,-1
0,0.27295842,0.041666667,154,0.025641026,0.5,0,-1
0,0.27295842,0.058823529,56,0.025641026,0.5,0,-1
0,0.27295842,0.041666667,154,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.058823529,56,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.041666667,154,0.025641026,0.5,0,-1
0,0.27295842,0.03125,266,0.025641026,0.5,0,-1
8,4.653813415,0.866666667,196,0.804861805,1,8,-1
0,0.647030906,0.095238095,126,0.090909091,0.5,0,-1
0,0.647030906,0.095238095,126,0.090909091,0.5,0,-1
0,0.647030906,0.095238095,126,0.090909091,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
0,4.653813415,0.866666667,196,0.804861805,1,0,-1
0,0.27295842,0.03125,266,0.025641026,0.5,0,-1
0,0.647030906,0.095238095,126,0.090909091,0.5,0,-1
0,0.647030906,0.095238095,126,0.090909091,0.5,0,-1
0,4.709221144,0.565217391,308,0.830835831,1,0,-1
0,4.709221144,0.565217391,308,0.830835831,1,0,-1
0,0.647030906,0.095238095,126,0.090909091,0.5,0,-1
0,0.647030906,0.095238095,126,0.090909091,0.5,0,-1
0,0.647030906,0.060606061,294,0.090909091,0.5,0,-1
0,4.653813415,0.866666667,196,0.804861805,1,0,-1
0,4.653813415,0.866666667,196,0.804861805,1,0,-1
8,4.653813415,0.866666667,196,0.804861805,1,8,-1
8,4.653813415,0.866666667,196,0.804861805,1,8,-1
0,4.653813415,0.866666667,196,0.804861805,1,0,-1
0,0.27295842,0.058823529,56,0.025641026,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
0,0.27295842,0.038461538,182,0.025641026,0.5,0,-1
0,0.27295842,0.041666667,154,0.025641026,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
0,0.27295842,0.041666667,154,0.025641026,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
0,0.323515453,0.047619048,112,0.045454545,0.5,0,-1
4,2.164042561,0.6,16,0.75,1,4,-1
4,2.164042561,0.6,16,0.75,1,4,-1
4,2.164042561,0.6,16,0.75,1,4,-1
4,2.164042561,0.6,16,0.75,1,4,-1
7,2.164042561,0.6,16,0.75,1,7,-1
4,2.164042561,0.6,16,0.75,1,4,-1
7,2.164042561,0.6,16,0.75,1,7,-1
7,2.164042561,0.6,16,0.75,1,7,-1
2,0.513898342,0.125,14,0.142857143,0.5,2,-1
10,3.23948451,0.75,49,0.93968254,1,10,-1
4,0.969017956,0.25,21,0.253968254,0.5,4,-1
2,0.513898342,0.125,14,0.142857143,0.5,2,-1
5,2.104251233,0.4,49,0.596825397,1,5,-1
10,3.298263239,0.6,63,0.971428571,1,10,-1
2,0.969017956,0.25,21,0.253968254,0.5,2,-1
5,1.99681464,0.5,35,0.53968254,1,5,-1
8,1.99681464,0.5,35,0.53968254,1,8,-1
10,3.23948451,0.75,49,0.93968254,1,10,-1
0,2.104251233,0.4,49,0.596825397,1,0,-1
7,2.611365688,0.294117647,96,0.738095238,1,7,-1
0,3.777768931,0.529411765,160,0.837037037,1,0,-1
1,3.777768931,0.529411765,160,0.837037037,1,1,-1
0,0.303413076,0.052631579,64,0.037037037,0.5,0,-1
0,0.303413076,0.05,80,0.037037037,0.5,0,-1
0,0.303413076,0.052631579,64,0.037037037,0.5,0,-1
0,3.908650337,0.264705882,432,0.9,1,0,-1
0,0.303413076,0.037037037,192,0.037037037,0.5,0,-1
0,0.303413076,0.037037037,192,0.037037037,0.5,0,-1
0,0.303413076,0.041666667,144,0.037037037,0.5,0,-1
0,3.777768931,0.529411765,160,0.837037037,1,0,-1
0,0.303413076,0.05,80,0.037037037,0.5,0,-1
0,0.303413076,0.045454545,112,0.037037037,0.5,0,-1
0,0.303413076,0.045454545,112,0.037037037,0.5,0,-1
0,3.777768931,0.529411765,160,0.837037037,1,0,-1
0,0.303413076,0.05,80,0.037037037,0.5,0,-1
0,2.611365688,0.294117647,96,0.738095238,1,0,-1
0,0.303413076,0.045454545,112,0.037037037,0.5,0,-1
0,0.303413076,0.05,80,0.037037037,0.5,0,-1
