CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
0,3.142339253,0.777777778,64,0.770408163,1,0,1
0,3.142339253,0.777777778,64,0.770408163,1,0,1
0,3.142339253,0.777777778,64,0.770408163,1,0,1
0,3.142339253,0.777777778,64,0.770408163,1,0,1
7,2.164042561,0.214285714,52,0.75,1,7,1
7,2.164042561,0.214285714,52,0.75,1,7,1
7,1.832566286,0.6,16,0.576923077,1,7,1
7,3.263173494,0.6,16,1.166666667,1,7,1
11,5.166427277,0.833333333,121,1.440909091,1,11,1
8,3.238556518,0.583333333,88,0.806818182,1,8,1
5,2.485339738,0.666666667,25,0.8,1,5,1
7,3.072316151,0.368421053,144,0.723484848,1,7,1
7,2.58539863,0.714285714,36,0.725490196,1,7,1
7,2.58539863,0.714285714,36,0.725490196,1,7,1
8,3.238556518,0.583333333,88,0.806818182,1,8,1
5,2.485339738,0.666666667,25,0.8,1,5,1
7,2.164042561,0.6,16,0.75,1,7,1
1,2.790553133,0.714285714,36,0.833333333,1,1,1
0,2.790553133,0.714285714,36,0.833333333,1,0,1
3,3.083390054,0.75,49,0.857142857,1,3,1
3,2.164042561,0.428571429,24,0.75,1,3,1
3,2.000805667,0.6,16,0.666666667,1,3,1
3,2.164042561,0.6,16,0.75,1,3,1
4,2.164042561,0.428571429,24,0.75,1,4,1
0,2.790553133,0.714285714,36,0.833333333,1,0,1
14,3.083390054,0.333333333,119,0.857142857,1,14,1
3,2.164042561,0.6,16,0.75,1,3,1
5,2.164042561,0.6,16,0.75,1,5,1
5,2.164042561,0.6,16,0.75,1,5,1
10,2.938761085,0.75,49,0.780952381,1,10,1
10,2.938761085,0.75,49,0.780952381,1,10,1
10,2.938761085,0.75,49,0.780952381,1,10,1
5,1.531574161,0.333333333,15,0.533333333,1,5,1
2,1.442695041,0.166666667,10,0.5,1,2,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
0,3.787771341,0.777777778,64,1.101923077,1,0,1
0,1.973002874,0.444444444,40,0.526923077,1,0,1
6,3.787771341,0.777777778,64,1.101923077,1,6,1
11,3.083390054,0.75,49,0.857142857,1,11,1
0,3.083390054,0.75,49,0.857142857,1,0,1
0,3.083390054,0.75,49,0.857142857,1,0,1
3,0.874572103,0.117647059,48,0.205357143,1,3,1
0,2.790553133,0.714285714,36,0.833333333,1,0,1
0,2.790553133,0.714285714,36,0.833333333,1,0,1
11,3.764852159,0.692307692,120,0.826874003,1,11,1
8,3.859523369,0.409090909,228,0.874242424,1,8,1
9,5.61719549,0.846153846,144,1.510207337,1,9,1
11,3.764852159,0.692307692,120,0.826874003,1,11,1
8,3.827658492,0.45,190,0.857575758,1,8,1
8,3.764852159,0.692307692,120,0.826874003,1,8,1
11,3.732987282,0.818181818,100,0.810207337,1,11,1
5,3.935230996,0.28,252,1.18452381,1,5,1
4,1.442695041,0.333333333,4,0.5,1,4,1
4,1.442695041,0.333333333,4,0.5,1,4,1
6,2.790553133,0.714285714,36,0.833333333,1,6,1
4,1.442695041,0.333333333,4,0.5,1,4,1
0,1.391137574,0.5,9,0.458333333,1,0,1
7,4.6493823,0.583333333,88,1.55,1,7,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
0,3.083390054,0.75,49,0.857142857,1,0,1
16,3.254659455,0.777777778,64,0.816666667,1,16,1
0,1.442695041,0.166666667,10,0.5,1,0,1
4,2.281037195,0.333333333,55,0.690909091,1,4,1
4,2.076734652,0.666666667,25,0.581818182,1,4,1
31,6.113218894,0.9,361,0.947368421,1,31,1
31,6.113218894,0.9,361,0.947368421,1,31,1
0,6.113218894,0.9,361,0.947368421,1,0,1
31,6.113218894,0.9,361,0.947368421,1,31,1
31,6.113218894,0.9,361,0.947368421,1,31,1
0,6.113218894,0.9,361,0.947368421,1,0,1
31,6.113218894,0.9,361,0.947368421,1,31,1
31,6.113218894,0.9,361,0.947368421,1,31,1
31,6.113218894,0.9,361,0.947368421,1,31,1
31,6.113218894,0.9,361,0.947368421,1,31,1
7,2.790553133,0.714285714,36,0.833333333,1,7,1
8,3.859523369,0.409090909,228,0.874242424,1,8,1
8,3.827658492,0.45,190,0.857575758,1,8,1
5,2.485339738,0.666666667,25,0.8,1,5,1
5,2.485339738,0.666666667,25,0.8,1,5,1
8,3.764852159,0.692307692,120,0.826874003,1,8,1
5,2.164042561,0.6,16,0.75,1,5,1
5,2.164042561,0.6,16,0.75,1,5,1
3,2.164042561,0.6,16,0.75,1,3,1
0,6.113218894,0.9,361,0.947368421,1,0,1
31,6.113218894,0.9,361,0.947368421,1,31,1
31,6.113218894,0.9,361,0.947368421,1,31,1
31,6.113218894,0.9,361,0.947368421,1,31,1
31,6.113218894,0.9,361,0.947368421,1,31,1
0,6.113218894,0.9,361,0.947368421,1,0,1
10,2.652913793,0.75,49,0.630494505,1,10,1
2,1.219437093,0.6,16,0.258333333,1,2,1
0,1.57151524,0.1875,60,0.441666667,1,0,1
0,1.57151524,0.1875,60,0.441666667,1,0,1
0,3.474005232,0.8,81,0.800505051,1,0,1
5,2.164042561,0.6,16,0.75,1,5,1
3,2.164042561,0.6,16,0.75,1,3,1
6,2.959362957,0.75,49,0.791208791,1,6,1
0,2.649474898,0.714285714,36,0.757575758,1,0,1
4,2.790553133,0.714285714,36,0.833333333,1,4,1
5,2.790553133,0.714285714,36,0.833333333,1,5,1
5,2.485339738,0.666666667,25,0.8,1,5,1
20,8.611636383,0.888888889,289,2.488888889,1,20,1
9,3.538793417,0.444444444,153,0.836601307,1,9,1
2,1.442695041,0.142857143,12,0.5,1,2,1
3,1.442695041,0.142857143,12,0.5,1,3,1
3,2.164042561,0.6,16,0.75,1,3,1
7,2.164042561,0.6,16,0.75,1,7,1
4,2.164042561,0.6,16,0.75,1,4,1
0,2.438514195,0.5,80,0.517156863,1,0,1
7,2.029998447,0.333333333,100,0.431045752,1,7,1
35,6.843190726,0.909090909,441,1.079365079,1,35,1
35,6.843190726,0.909090909,441,1.079365079,1,35,1
35,6.843190726,0.909090909,441,1.079365079,1,35,1
35,6.843190726,0.909090909,441,1.079365079,1,35,1
8,2.790553133,0.555555556,48,0.833333333,1,8,1
5,2.266434408,0.666666667,25,0.683333333,1,5,1
3,2.487549543,0.5,54,0.671428571,1,3,1
0,2.487549543,0.5,54,0.671428571,1,0,1
0,3.263173494,0.333333333,32,1.166666667,1,0,1
3,1.391137574,0.4,12,0.458333333,1,3,1
2,1.391137574,0.4,12,0.458333333,1,2,1
35,6.843190726,0.909090909,441,1.079365079,1,35,1
35,6.843190726,0.909090909,441,1.079365079,1,35,1
35,6.843190726,0.909090909,441,1.079365079,1,35,1
35,6.843190726,0.909090909,441,1.079365079,1,35,1
35,6.843190726,0.909090909,441,1.079365079,1,35,1
2,0.455119613,0.142857143,15,0.111111111,0.5,2,1
0,2.340157281,0.714285714,36,0.592074592,1,0,1
7,3.080238643,0.714285714,36,0.983333333,1,7,1
35,6.843190726,0.909090909,441,1.079365079,1,35,1
6,1.820478453,0.5,9,0.666666667,1,6,1
0,1.631586747,0.222222222,24,0.583333333,1,0,1
0,1.631586747,0.222222222,24,0.583333333,1,0,1
9,3.538793417,0.444444444,153,0.836601307,1,9,1
4,1.859727432,0.6,16,0.590909091,1,4,1
4,1.859727432,0.6,16,0.590909091,1,4,1
4,1.859727432,0.6,16,0.590909091,1,4,1
7,2.889658152,0.4,98,0.753246753,1,7,1
17,5.101345977,0.666666667,154,1.407215007,1,17,1
14,4.357771847,0.533333333,126,1.272727273,1,14,1
6,1.424137569,0.25,21,0.476190476,1,6,1
6,1.027796685,0.5,9,0.285714286,1,6,1
6,1.424137569,0.25,21,0.476190476,1,6,1
6,1.424137569,0.25,21,0.476190476,1,6,1
9,4.305818191,0.75,49,1.466666667,1,9,1
0,2.454157951,0.75,49,0.528466387,1,0,1
5,1.820478453,0.153846154,36,0.666666667,1,5,1
12,4.426725648,0.846153846,144,0.916666667,1,12,1
12,4.426725648,0.846153846,144,0.916666667,1,12,1
0,2.38455853,0.714285714,36,0.615873016,1,0,1
12,4.426725648,0.846153846,144,0.916666667,1,12,1
4,2.164042561,0.6,16,0.75,1,4,1
8,4.02327512,0.8,81,1.095238095,1,8,1
0,4.02327512,0.8,81,1.095238095,1,0,1
0,4.02327512,0.8,81,1.095238095,1,0,1
11,3.251087712,0.8,81,0.694083694,1,11,1
11,3.251087712,0.8,81,0.694083694,1,11,1
6,1.820478453,0.5,9,0.666666667,1,6,1
11,3.251087712,0.8,81,0.694083694,1,11,1
14,5.584198056,0.875,225,1.150387989,1,14,1
14,3.366288429,0.777777778,64,0.875,1,14,1
8,3.366288429,0.777777778,64,0.875,1,8,1
6,2.281037195,0.333333333,55,0.690909091,1,6,1
4,1.859727432,0.6,16,0.590909091,1,4,1
0,7.674056804,0.888888889,289,1.991702742,1,0,1
0,4.975108426,0.611111111,204,1.20961718,1,0,1
2,1.973002874,0.444444444,40,0.526923077,1,2,1
0,3.787771341,0.777777778,64,1.101923077,1,0,1
0,1.57151524,0.1875,60,0.441666667,1,0,1
0,1.57151524,0.1875,60,0.441666667,1,0,1
0,4.975108426,0.611111111,204,1.20961718,1,0,1
6,2.790553133,0.714285714,36,0.833333333,1,6,1
8,2.790553133,0.714285714,36,0.833333333,1,8,1
7,2.851548943,0.5,77,0.733766234,1,7,1
4,1.212987965,0.230769231,63,0.253246753,0.5,4,1
6,2.790553133,0.714285714,36,0.833333333,1,6,1
2,1.814277021,0.666666667,25,0.46207483,1,2,1
10,2.455657834,0.333333333,99,0.653246753,1,10,1
3,3.908650337,0.818181818,100,0.9,1,3,1
0,1.973002874,0.444444444,40,0.526923077,1,0,1
19,7.522324323,0.875,225,2.166666667,1,19,1
0,2.164042561,0.272727273,40,0.75,1,0,1
2,1.746108116,0.375,28,0.537037037,1,2,1
9,3.843625228,0.818181818,100,0.866666667,1,9,1
0,4.086804137,0.714285714,143,0.866695804,1,0,1
12,4.059642991,0.833333333,121,0.85270979,1,12,1
0,4.059642991,0.833333333,121,0.85270979,1,0,1
8,4.116001622,0.588235294,176,0.881118881,1,8,1
12,4.086804137,0.714285714,143,0.866695804,1,12,1
8,4.059642991,0.833333333,121,0.85270979,1,8,1
8,4.059642991,0.833333333,121,0.85270979,1,8,1
0,4.086804137,0.714285714,143,0.866695804,1,0,1
0,4.086804137,0.714285714,143,0.866695804,1,0,1
0,4.143162768,0.526315789,208,0.895104895,1,0,1
0,5.934443736,0.857142857,169,1.547348485,1,0,1
0,4.086804137,0.714285714,143,0.866695804,1,0,1
0,4.086804137,0.714285714,143,0.866695804,1,0,1
6,2.164042561,0.6,16,0.75,1,6,1
4,2.164042561,0.6,16,0.75,1,4,1
0,1.983394582,0.384615385,80,0.406045752,1,0,1
2,0,0,1,0,1,2,1
2,0.455119613,0.083333333,22,0.111111111,1,2,1
5,2.485339738,0.571428571,30,0.8,1,5,1
7,3.793284844,0.818181818,100,0.843478261,1,7,1
